target,object,success,steps
-0.021510209888219833,0.08393297344446182,0.032499998807907104,-0.1130836233496666,0.07487889379262924,0.03249266743659973,1.0,8.0
-0.10174315422773361,-0.03615868091583252,0.032499998807907104,0.00020942318951711059,0.011113297194242477,0.03260345757007599,1.0,5.0
0.08145900070667267,-0.027639485895633698,0.032499998807907104,0.09694693237543106,-0.01923678070306778,0.032328687608242035,1.0,6.0
-0.08632370084524155,-0.10761990398168564,0.032499998807907104,0.013087035156786442,-0.004177411086857319,0.032446570694446564,1.0,3.0
0.04868816211819649,0.1279071718454361,0.032499998807907104,0.06200195103883743,-0.026688819751143456,0.0326509103178978,1.0,4.0
0.11667279154062271,0.019788183271884918,0.032499998807907104,-0.004434485919773579,0.024907363578677177,0.032494425773620605,1.0,6.0
0.1074817106127739,0.08571677654981613,0.032499998807907104,0.014941370114684105,-0.07087274640798569,0.03284619748592377,1.0,4.0
-0.02689414843916893,0.12011092156171799,0.032499998807907104,-0.035252850502729416,0.038133762776851654,0.031919896602630615,1.0,9.0
0.11891529709100723,0.05632501468062401,0.032499998807907104,-0.008171921595931053,-0.07560648769140244,0.0321778804063797,1.0,4.0
-0.12229162454605103,-0.047035399824380875,0.032499998807907104,0.05260816216468811,0.06363977491855621,0.032427020370960236,1.0,7.0
-0.09887222200632095,0.08623883128166199,0.032499998807907104,0.01703091338276863,0.010558217763900757,0.032601699233055115,1.0,4.0
0.07171958684921265,0.02558589167892933,0.032499998807907104,-0.07720446586608887,-0.01701660454273224,0.03296489268541336,1.0,5.0
-0.0018951453967019916,-0.021321410313248634,0.032499998807907104,-0.011458037421107292,0.07441353797912598,0.03248797357082367,1.0,3.0
-0.03094455413520336,0.06710384041070938,0.032499998807907104,-0.09576687216758728,-0.06396528333425522,0.032896868884563446,1.0,4.0
-0.06804544478654861,0.05508708581328392,0.032499998807907104,-0.00723312608897686,0.08098301291465759,0.03259526193141937,1.0,6.0
-0.03426332399249077,-0.005562951788306236,0.032499998807907104,-0.12778638303279877,-0.0065668304450809956,0.03251805156469345,1.0,9.0
0.0368303582072258,-0.00971069186925888,0.032499998807907104,0.02369789406657219,0.11198680102825165,0.032490216195583344,1.0,16.0
-0.0352921336889267,0.007570925634354353,0.032499998807907104,-0.054865363985300064,0.11268772184848785,0.0322350338101387,1.0,6.0
-0.02275877259671688,-0.12153300642967224,0.032499998807907104,-0.06486165523529053,-0.04496399313211441,0.03265441954135895,1.0,3.0
-0.08870525658130646,-0.06312230974435806,0.032499998807907104,0.06317953765392303,0.04514153301715851,0.031802013516426086,1.0,3.0
0.07555684447288513,0.08812616020441055,0.032499998807907104,0.09796355664730072,-0.024655772373080254,0.032480478286743164,1.0,8.0
-0.013777832500636578,-0.025603575631976128,0.032499998807907104,0.053913265466690063,0.019822116941213608,0.03226340562105179,1.0,9.0
-0.039634235203266144,-0.06237218156456947,0.032499998807907104,-0.03733036667108536,0.00482223741710186,0.032840050756931305,1.0,2.0
0.049611642956733704,0.11857526004314423,0.032499998807907104,0.02965540625154972,-0.07420286536216736,0.0324987918138504,1.0,4.0
-0.06908006221055984,0.020236538723111153,0.032499998807907104,0.08455216884613037,-0.07020703703165054,0.03244180977344513,1.0,3.0
-0.037445541471242905,0.03921021521091461,0.032499998807907104,0.020922278985381126,-0.09227098524570465,0.03290390968322754,1.0,5.0
-0.08914905786514282,0.02811495214700699,0.032499998807907104,0.05739130079746246,-0.01960603892803192,0.0330391600728035,1.0,2.0
0.10316234827041626,-0.027863429859280586,0.032499998807907104,0.07988444715738297,-0.01990826055407524,0.03276693820953369,1.0,8.0
0.08123673498630524,0.021735861897468567,0.032499998807907104,0.01648722216486931,-0.11670181155204773,0.032592467963695526,1.0,7.0
0.035780154168605804,0.07624727487564087,0.032499998807907104,-0.043379515409469604,-0.08330008387565613,0.032014042139053345,1.0,4.0
-0.08506777882575989,-0.046422913670539856,0.032499998807907104,-0.062111545354127884,-0.030153540894389153,0.03249387443065643,1.0,14.0
0.05925307422876358,0.1159583032131195,0.032499998807907104,-0.10615595430135727,0.03643275052309036,0.03254944086074829,1.0,7.0
0.015755774453282356,0.03753817453980446,0.032499998807907104,0.021060112863779068,-0.08225145936012268,0.032445721328258514,1.0,7.0
-0.00232280557975173,-0.024581095203757286,0.032499998807907104,0.02761191315948963,0.009276864118874073,0.03273478150367737,1.0,2.0
-0.09937819093465805,-0.02087996155023575,0.032499998807907104,0.10181093961000443,0.027026018127799034,0.031998954713344574,1.0,3.0
-0.066172294318676,0.06596188992261887,0.032499998807907104,0.11053355038166046,0.004891098476946354,0.03249918669462204,1.0,3.0
-0.08316673338413239,-0.09289710223674774,0.032499998807907104,-0.036509234458208084,0.11655017733573914,0.03243495523929596,1.0,9.0
0.01176158431917429,0.004023336339741945,0.032499998807907104,-0.09830235689878464,0.08725340664386749,0.032189443707466125,1.0,16.0
-0.016865817829966545,0.02341517060995102,0.032499998807907104,-0.052114155143499374,0.12272757291793823,0.032455042004585266,1.0,7.0
